genes,NK_58,NK_59,NK_60,NK_61,NK_62,NK_63,NK_64,NK_65,NK_66,NK_70,NK_71,NK_72,NK_73,NK_74,NK_75,NK_76,NK_77,NK_78,NK_82,NK_83,NK_84,NK_85,NK_86,NK_87,NK_88,NK_89,NK_90
ZNF282,296.2702592,380.882449,498.3494756,290.8136144,273.042364,411.738059,398.3473038,316.8954203,458.7406681,618.1456493,704.7339958,639.9178945,577.2358128,456.2431221,554.03949,769.6090746,518.3842229,701.3948367,363.7445949,408.4050796,440.7302162,257.507564,256.2052094,432.4573358,428.0587481,333.3657317,414.1748095
ZNF283,76.35247403,75.46783594,83.09697189,88.64897223,82.76936591,94.63815218,76.80136248,61.46149693,60.49357427,60.09274834,63.43231104,52.06106789,77.72193962,87.33124486,71.63650263,70.52222071,90.06726826,68.70270511,89.31069227,76.59779727,92.67112625,75.83274282,101.0461819,107.5324294,83.51920071,75.66304854,69.82283353
ZNF284,238.8705191,149.317971,183.9338247,158.588022,235.6526345,223.326865,194.4189453,108.1377924,183.5025117,204.7240808,247.1933291,164.7704818,168.3903904,211.0905231,221.4040803,231.7646941,272.6544705,216.58252,172.7540832,131.1300024,164.0346744,108.8100497,145.7956636,176.5141464,148.264665,113.7776202,155.5703161
ZNF285,37.72468633,38.89522102,47.62030646,30.01159314,62.24866534,51.5755001,43.28601248,26.60405033,19.49749667,32.13353957,39.62008307,16.40204732,22.79750442,33.25340111,52.43422886,23.21312742,62.41145757,37.24895379,26.2813777,22.43446694,41.01745287,52.90763409,65.26691757,80.10125826,54.83738992,28.99947747,32.74098908
ZNF285B,8.226010994,23.83842475,15.11768156,17.84924319,17.0952664,12.45677755,14.54111507,25.32332604,9.73068926,15.30150868,27.39513865,22.90308445,18.22757838,17.95242711,7.705267271,21.93139993,25.01554537,10.1422863,7.033973989,10.68117162,20.08095532,8.792101247,21.30739031,11.11392882,6.88121347,10.20115782,16.62751883
ZNF286A,104.2596419,122.0234825,129.8563722,183.3259239,119.1912071,135.4567052,114.9578361,123.4016607,124.7257903,95.96563709,119.7779885,96.58016345,105.5212683,115.0914619,137.2930704,104.0312388,132.0074004,97.03134731,167.6091384,135.7221143,184.1810726,178.2355119,237.6604453,163.1481706,180.2154638,272.9066993,167.4194114
ZNF286B,94.01721238,100.672023,63.54796406,86.41464939,87.90668644,81.67349159,89.37937182,84.46033124,63.47506227,151.4134967,184.8540703,139.4025363,172.3405043,192.493644,179.8479619,174.8166758,136.6981587,141.5756163,140.1349498,132.1735784,113.9768487,118.0184005,124.2987519,127.1614004,124.8411723,77.48488469,126.4427932
ZNF287,72.24696109,45.77103468,65.00005348,45.14427068,68.01994809,59.37451835,68.4691881,70.59719707,48.06017511,74.59629126,47.7677494,34.10180033,49.7060653,45.98642049,63.89610126,60.2249339,62.96983579,59.04573707,82.82635528,40.99113409,46.74538387,40.32078998,39.97895896,61.42738231,44.63600487,51.7946076,37.43588615
ZNF292,809.5632554,1054.263661,776.0366617,827.6436931,1016.138965,892.1991726,826.1208311,767.5995205,976.2061295,807.632412,1056.839076,864.4142229,884.1724673,984.0501288,866.5222595,964.1300819,1103.61404,1074.872631,859.3392614,1014.919791,851.9447133,705.1776792,766.8704134,813.3553587,832.3554847,808.2517972,1008.995483
ZNF296,35.70697469,59.94535241,50.84679728,55.34020181,38.39213803,44.5235277,31.27109862,46.79125438,67.76343016,74.80822527,80.72345396,53.07056489,80.13624473,70.26741887,57.17521577,58.42435513,61.67008801,86.23544075,43.4571603,91.98316918,49.88029181,30.53891709,43.05586896,59.74396159,41.82715596,48.64467565,81.44837442
ZNF3,163.2946823,107.8297904,137.3463728,122.7246294,157.5536099,159.8036998,168.3376416,129.4818434,118.7433574,158.9320196,108.247958,141.6712299,116.8342134,126.5003003,135.9559047,142.0571858,134.7803157,97.98221496,127.2060079,117.8777812,145.9480374,177.5159687,156.6088574,144.0268521,131.3104569,166.1126347,122.988874
ZNF30,88.61198899,71.09814429,113.8571435,101.0475828,116.1721949,81.61842693,125.0439979,91.22832983,129.9842487,56.60011189,72.87651171,69.53907637,77.06548683,181.6315481,73.59210008,88.09248221,112.1073456,86.52397257,88.06159073,111.9374517,86.35495164,122.2088539,56.85888882,58.23065735,90.00978869,72.67302226,73.53167787
ZNF300,22.93244064,6.687755016,26.29912691,16.15394917,19.24293559,17.99839057,28.47995576,10.89250598,14.0297267,45.06873339,28.56688847,27.46415501,29.3684048,45.53850423,23.80721571,24.17525161,28.62792103,30.11085982,27.46632528,29.17741162,29.41585367,25.63837643,37.12265525,34.63255691,21.70676757,27.29782308,22.40590353
ZNF302,649.6162899,668.8899227,578.6940498,636.2539952,732.8809225,672.6643548,676.5271394,493.3528388,553.0453589,372.4802186,560.5934198,408.5871438,507.4229635,641.3953125,412.7032531,411.4270958,498.5305135,499.6877361,554.8330817,704.2334771,623.1821067,627.6502284,606.1386384,675.7023208,655.1102903,651.8878608,641.3655263
ZNF311,31.57334044,9.555378359,29.74052067,12.51288887,16.87168313,30.52044305,29.37007409,8.429657412,11.8275143,28.81941209,13.56982302,21.58386014,23.13772317,23.34142928,19.39045834,24.07521873,17.37609511,13.35452725,19.48687706,5.918464794,15.2522164,19.82037015,10.85183416,21.12464219,15.81228546,13.14224648,16.44659474
ZNF316,262.6575055,184.5433576,223.8125305,163.5998936,255.687886,277.0425958,252.5065497,208.1931801,195.9956738,171.5898017,188.7290898,182.3012951,152.4285145,216.3384066,212.4135516,158.7055752,188.3281696,192.6773264,208.6326297,187.4791047,207.0423375,204.6328569,220.7035461,171.8006876,229.9131223,169.3273256,180.5032496
ZNF317,1082.063913,843.7624065,1016.051631,875.3723471,1066.782243,1086.370128,1007.293923,936.9199632,911.7503259,1041.891983,925.7071148,935.5506813,990.2060818,1063.172516,1092.236834,916.3271782,1051.417546,831.3228176,1030.84378,995.9317022,1164.189342,960.9669475,992.5452047,1043.149342,1174.84116,1011.427364,1050.332213
ZNF318,351.0763492,426.1891338,314.9799092,383.0816206,379.2995895,358.8012236,355.9140314,386.818236,474.6762311,272.8544949,336.7616394,296.2583487,310.7136905,307.7841225,303.348633,282.6641286,310.1265005,365.0456302,341.294416,418.3704077,354.4093856,453.9819098,444.217371,357.739844,434.5125389,462.3619929,424.8014852
ZNF319,153.7909715,95.08257043,153.8034442,118.2298898,110.1738479,136.57551,114.9403072,86.90685062,107.5975934,199.0862812,142.3383888,156.8492695,178.6992786,142.3555569,202.1002085,158.1973914,135.4722921,125.9326009,161.0274687,160.3338242,170.7160629,102.9104017,144.2030631,162.0460451,188.6617311,112.222333,134.7237135
ZNF32,225.7707848,171.1136452,167.7715174,194.116104,222.2674688,212.0775355,219.6007239,183.2292477,164.1075724,199.9097463,134.9982598,158.5666981,140.3851963,208.2719875,222.5116403,169.878092,159.0275599,183.9549898,233.4751186,130.8505338,221.1723152,174.6887632,124.2888442,218.1740946,209.6915623,179.4946458,103.3272522
ZNF320,61.18054273,53.60902531,68.80926842,51.60367833,65.79969538,47.74305566,88.06793908,37.16508494,61.59507091,79.62336842,82.23849741,84.07779914,62.3566708,65.12380096,84.91184999,98.56694456,89.92354462,82.56697814,86.21189307,44.02463079,104.660192,82.85655889,75.84725166,110.2866228,68.62712443,48.02627467,79.4747132
ZNF321P,38.34152992,32.30968992,34.5402591,21.91433507,50.54694518,36.77756351,38.41258103,34.76662216,47.73574268,43.76919666,43.10854606,62.41124127,75.51194642,61.40622458,52.91830694,50.67973234,68.68194546,74.47317707,72.45347597,54.37607075,87.46779379,81.87391626,65.69164556,61.91658513,69.07443733,33.13091172,66.3030807
ZNF322,477.7526284,506.9037407,397.3033093,456.427213,464.3642186,416.3075752,431.9001478,384.8712246,489.8764066,410.2080518,481.6832679,443.3938655,444.8696908,448.2876672,411.7049545,476.9363723,444.1853497,483.2912283,484.5920747,504.9497447,584.0050362,604.838431,462.9806218,638.0298008,578.4871088,490.6274014,445.5436594
ZNF324,136.6890628,153.3495369,125.7122126,113.2432305,102.9107583,140.4759162,120.148681,117.0527485,100.5092172,108.1272242,119.1140678,104.0710506,147.2327698,198.1303388,113.9529134,125.9570444,112.6165461,144.5954154,107.2070521,113.6697057,151.9707644,209.182449,119.1237281,135.5550453,166.7400659,142.4430083,108.6574286
ZNF324B,26.38271258,27.67409052,33.64881981,25.10580361,30.90203624,34.3890415,25.39370504,27.61126345,32.00982756,25.22072774,32.94487163,24.9507625,36.41295705,32.03022439,24.76800907,25.19416959,44.47756801,31.30499574,24.79827735,39.96823612,18.161318,38.67753643,37.16864011,24.61490045,24.8982079,31.72582994,27.11546489
ZNF326,789.1753042,602.4701696,737.5469093,824.2133378,753.9363913,839.6318013,898.0892416,628.9039994,612.726314,819.1796124,569.5315681,763.2500666,655.8804215,601.2732643,781.1831388,743.97225,570.3046557,507.9050471,740.4466596,686.5666644,625.8733775,605.3946015,697.0063551,666.2796407,648.5774256,631.7163053,602.8444559
ZNF329,206.705075,177.0529412,210.6575773,188.6961268,216.9754491,270.3476489,228.0777655,159.9355675,168.0996604,158.1475066,164.0508206,205.541799,175.4636044,172.7211567,181.0544718,175.6920377,160.7008779,132.9818921,206.8074001,134.9908677,220.041068,144.8270223,124.8795125,250.0684083,185.8595487,138.3986442,149.1806906
ZNF330,561.918855,578.1800422,568.1346169,691.9226702,546.1547581,679.4403085,636.2363547,690.5983131,595.6908546,499.7500843,467.5199115,542.5446266,543.5737584,535.3876315,534.3454782,540.3476126,584.4440058,558.7852001,579.865301,606.8676048,612.6681315,681.3172859,624.0708433,590.9056569,581.4748567,706.6220702,528.8640133
ZNF331,202.9497848,367.4102334,241.3945008,264.2725922,319.8813342,224.4393765,214.6065055,280.0656038,405.6065107,161.8797819,230.2526579,204.4794428,196.4118278,222.2850328,173.0802141,170.5725873,242.3953142,264.4208262,155.7438084,253.9907242,191.6493108,253.9000731,197.9483182,198.6586772,216.2758847,189.353726,270.4456721
ZNF333,169.8709094,187.3477706,214.0317477,178.2712195,172.8544578,185.717377,161.2894205,178.6034329,180.4472066,149.105638,209.1899888,184.222696,147.6956986,170.4800369,170.5105269,177.449783,143.166883,153.1234043,195.2471934,175.9908972,193.6164874,201.2566997,171.7299667,156.2329561,187.9576728,176.760977,172.5837715
ZNF334,243.4407714,108.4879502,177.0126924,123.2635127,94.56477629,191.745512,244.2226167,96.06659844,88.27952733,135.7477053,89.25196332,158.1856588,113.9037946,94.2631508,135.9417698,103.112541,57.40330908,100.8038549,129.9635278,115.1881902,111.4187326,179.3987465,163.4314698,111.5288391,123.7240368,156.9175603,115.8048608
ZNF335,185.6871281,254.6717281,229.7136856,209.5818539,211.8232295,211.2219565,225.259478,229.2109251,281.8865828,212.5712976,278.6213497,196.1273604,250.5535207,239.2403628,204.1566852,200.0577905,247.759231,268.8990783,193.7269694,271.6853569,261.676036,259.5097621,259.7204853,248.8702551,256.7839107,239.4749596,301.4867942
ZNF337,1340.550637,1417.978556,1144.213059,1111.020714,1245.008606,1334.052752,1403.253556,994.30524,1243.430365,1391.73614,1606.61663,1341.229124,1535.65668,1578.786092,1504.480821,1336.922388,1465.380899,1380.236715,1203.15767,1174.84116,1109.020255,1066.597399,1157.318307,1262.7821,1309.109445,1178.830028,1188.116014
ZNF33A,984.5290736,1328.727917,995.335438,1419.394593,1497.645027,913.3461993,1034.00683,1476.381654,1399.416799,927.4122674,1381.749141,1067.862367,1444.135102,1653.525982,1094.229773,1178.299031,1544.088791,1742.194523,1488.46543,1492.722215,1335.866385,1635.459139,1663.515969,1092.168699,1413.729119,1552.083006,1802.020865
ZNF33B,175.4772266,213.296133,104.9197889,150.8454113,229.2633605,103.9719101,78.84142789,119.5854453,111.6975708,143.978841,139.5592559,163.9813576,165.0215927,200.075541,112.1766815,138.9852526,207.3202172,190.6879673,140.4568329,172.2003184,144.4250316,134.5558215,279.6809151,93.91391309,207.0734816,196.8965469,245.4933271
ZNF34,160.3987402,131.0677559,153.8257269,116.5184819,151.1186596,165.4014418,181.599573,80.07727636,126.7119694,117.9495415,112.7646449,120.7561621,71.27765655,86.96795468,139.3619591,132.60129,105.1746349,86.96946173,174.8965475,173.9496541,213.1226328,165.4888263,121.659317,235.4779234,188.2222016,133.872702,144.8352542
ZNF341,109.8034063,134.4911098,99.7718555,126.8093225,122.4811565,68.54079402,91.37280885,116.9260845,209.1533072,116.5118594,128.0450791,93.60599337,111.409311,120.5773402,84.26362053,134.1910832,120.6437192,144.6854463,92.43824728,142.0334573,124.0997157,137.769049,119.4393989,116.4089361,102.9247404,160.5349934,159.0351659
ZNF343,269.1728332,298.5997195,312.2247297,265.5430573,334.7427502,347.1578538,303.7119785,333.7183021,298.6212455,285.900434,341.4527162,408.7508725,296.1327007,339.8150644,287.7300318,289.5775602,359.3766837,345.4365669,288.0049904,338.2797483,315.5132976,257.1921858,288.5955012,375.2148196,406.0202859,358.7256261,424.6904921
ZNF345,71.41053393,80.33473458,82.90837856,64.69287843,87.95910381,77.58269571,84.85801345,60.87808194,65.95860584,70.43819329,111.0551125,72.37366869,90.33142107,118.2861213,69.11639185,78.97351505,114.5352605,91.2183393,65.18074786,89.81366125,81.07105431,78.56261248,83.50640775,83.75178304,83.22591952,86.27155172,82.75393446
ZNF346,182.1069282,185.5982118,143.6964888,186.2097752,202.2518375,130.2351438,198.2137177,176.1435699,175.3529632,149.5535141,146.464681,131.4989983,180.6640944,203.6696215,135.2009051,161.5892037,154.6838749,147.1964431,223.8454216,179.3679105,215.1019808,255.7002924,230.6018058,200.4336602,139.7471451,225.7892516,255.6965704
ZNF347,36.8402769,29.52841472,37.79427999,28.01407594,27.20160739,35.85252941,22.86932691,25.57717461,14.53765834,30.16615675,26.78163252,33.78635944,25.82524266,33.76039784,38.96033021,29.70936779,29.5567349,27.7017267,45.08723083,42.93040863,20.40223078,49.78554437,27.94991518,40.2036338,43.35471513,38.58943457,36.12333031
ZNF35,16.74809382,17.10276881,11.76875661,15.06919035,19.26655867,15.07898065,16.37566966,11.48105251,10.72868981,12.88291355,11.18797477,13.6884577,12.75980167,16.56646633,12.28661842,18.24860149,11.16835655,11.10125594,10.77928066,8.626820872,15.52474859,15.81441188,21.07677165,14.42093698,13.25931187,15.3608378,7.920381928
ZNF350,116.5385132,104.9282253,89.15779302,99.81647146,126.7923594,129.9741581,116.1453834,117.2774638,116.1781539,117.3386103,121.2649661,169.026425,142.4242501,143.7860596,127.6598458,158.0203991,147.3681556,152.1679799,105.2070811,96.46207907,115.3631778,103.1936223,124.3221027,119.8691834,101.649901,123.2108077,113.682234
ZNF354A,59.72603316,50.25485245,72.75321007,52.97967175,57.89982168,81.83386008,70.39963286,57.04031327,60.7064961,69.86795457,51.72518518,84.59843091,48.98713455,61.16048745,65.21414432,60.44482823,50.60548997,64.44747808,66.69640057,46.60978652,63.82585262,52.3230596,45.62463145,82.41214177,56.3446607,54.19744741,47.58216463
ZNF354B,179.950712,154.8933074,146.645501,140.8687702,154.963969,147.0210581,206.4001201,169.5065251,107.9489949,129.992538,146.9577874,693.1356922,166.3633695,162.9179776,156.6266611,155.8206902,140.9751434,119.0293876,186.1975139,139.7805676,153.3528321,167.466881,126.177862,132.2312173,147.5081646,107.7802479,116.9187905
ZNF354C,730.5028037,743.9335749,674.4342534,726.1491017,784.2202037,768.3106811,696.7387536,556.7489029,642.3420797,575.7217875,519.2224668,499.7933862,597.4553131,669.5880637,622.8798102,527.4980681,629.1145855,571.5310228,617.3085657,663.4183008,620.5647761,541.867008,623.7806543,693.9784243,636.9489773,562.5088561,574.0067929
ZNF362,30.06304004,23.64537308,33.72440302,29.71052102,33.83156475,35.55380348,36.74178978,34.89494131,32.68407585,36.09957632,43.12378785,34.46311016,38.67582068,46.87663157,36.5193707,37.60881644,45.97105914,37.67866645,43.2983457,27.69828987,36.95739078,52.64647382,46.51944565,46.09767235,27.37961016,36.0416961,31.28653537
ZNF366,1.628549194,2.07490603,1.395715505,1.977870268,1.547737814,1.393519799,1.300504688,1.337422691,1.413198771,1.436482383,2.894694305,2.226489796,1.774994802,1.50345741,1.586016302,1.732044624,2.143236417,2.204598596,4.272892437,3.245525294,3.122637284,1.461049645,5.255977137,2.61484422,2.73905835,1.589274909,3.636397724
ZNF367,1040.549585,842.9124607,879.1764915,1030.2866,826.9658824,1111.968342,1172.677017,1107.798673,875.9635328,1201.840726,531.5144117,1055.616433,854.7229203,744.0661101,1115.217972,1035.843259,683.279958,605.0413782,1104.409892,803.7750583,980.0299304,893.3446126,798.2451101,1081.958914,1078.417427,889.8140078,761.8852949
ZNF37A,261.8625611,225.3431835,294.83582,246.6916373,295.7060602,258.3569708,280.7653326,222.7116165,228.0148538,206.3457623,221.8781821,198.3358962,230.3185817,266.2290147,222.0712778,182.88412,206.1107582,204.4126968,244.0429052,198.8330815,182.4934659,215.6305829,188.4801785,203.2171007,215.5164229,189.3564823,214.7463797
ZNF37BP,329.3738022,269.0532643,308.1072884,314.4642058,365.2736818,322.955818,373.0869273,259.9647133,229.8471552,260.3024355,303.1191103,203.1357003,273.8213256,360.6808459,232.2717682,217.1289072,282.2790012,228.7419243,284.5118634,281.7078586,268.9538816,337.6783793,331.548473,293.7045896,277.9071226,334.8594796,233.0959293
ZNF382,87.11238862,63.24059341,96.78066854,54.81303067,72.45879959,95.59703714,103.0871715,45.31101803,61.99525958,83.49732074,77.95696392,65.21821272,63.58801639,90.83755691,72.38199666,50.66705254,81.54830583,82.60974082,92.60826178,56.82212971,89.32096917,65.79139509,58.21552341,114.9592704,77.75238368,60.11691201,65.65340815
ZNF383,230.9811003,247.7602614,232.05227,236.7121584,269.3828135,268.5144652,228.8892664,181.7020643,221.3275142,209.4675567,249.1880372,219.6575077,260.5847777,312.0786819,258.2649404,204.4173726,276.8517824,283.4677894,216.9783067,227.8308023,250.3932741,295.1284109,232.9329624,247.5872137,238.5559732,246.0582366,208.5807201
ZNF384,586.8089236,612.8125361,628.9746229,529.1613938,614.1383989,640.6723864,563.9482612,529.9836342,617.2294119,580.5691087,547.1588789,637.408744,596.2650642,609.6109471,665.6573848,702.4306564,609.9541543,550.9089154,633.1269513,612.8409963,699.5343058,613.4461945,729.4559248,626.3620521,748.4571954,667.511092,658.7033148
